,th0,th1,th2,thp0,thp1,thp2,ng0,ng1,ng2,acceptProb,loglikelihood,acceptflag
0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-368.16472908375613,1.0
1,0.2,0.8,1.0,0.2080418051536319,0.7878740633091612,0.9712098919475253,0.0,0.0,0.0,0.011476093292804307,-368.16472908375613,0.0
2,0.2,0.8,1.0,0.2070009637138944,0.7794413390322122,0.9973765734878943,0.0,0.0,0.0,0.019379390192345497,-368.16472908375613,0.0
3,0.2,0.8,1.0,0.2077770802195066,0.8317794881767299,0.9819796962924529,0.0,0.0,0.0,0.04584157494868606,-368.16472908375613,0.0
4,0.21874902458336307,0.8311467953353786,0.97689914122104,0.21874902458336307,0.8311467953353786,0.97689914122104,0.0,0.0,0.0,0.034356780336032525,-369.61776166525397,1.0
5,0.21874902458336307,0.8311467953353786,0.97689914122104,0.22253311759977148,0.8935433471743426,0.9218725050793386,0.0,0.0,0.0,0.002011652121071149,-369.61776166525397,0.0
6,0.21372172662536554,0.8683742461158621,1.0254191113709499,0.21372172662536554,0.8683742461158621,1.0254191113709499,0.0,0.0,0.0,1.7793140088037709,-369.76834323098296,1.0
7,0.24402825561369548,0.829536456135622,0.9837271625552272,0.24402825561369548,0.829536456135622,0.9837271625552272,0.0,0.0,0.0,0.594407865874478,-369.36368295813753,1.0
8,0.2641048542427838,0.8112470112582374,0.9892883717846478,0.2641048542427838,0.8112470112582374,0.9892883717846478,0.0,0.0,0.0,0.8219786294532178,-368.8441855664461,1.0
9,0.30241472835873356,0.8387829211029966,0.9895765686241841,0.30241472835873356,0.8387829211029966,0.9895765686241841,0.0,0.0,0.0,0.816898172636266,-369.60075701345755,1.0
10,0.31237013489053417,0.8432648278193167,1.0377188099012713,0.31237013489053417,0.8432648278193167,1.0377188099012713,0.0,0.0,0.0,2.442821528868839,-368.6891972211597,1.0
11,0.31237013489053417,0.8432648278193167,1.0377188099012713,0.3311556025431971,0.8002967311608541,1.058621093772173,0.0,0.0,0.0,0.487200945967362,-368.6891972211597,0.0
12,0.3163058741863665,0.865272319344717,1.0915315489636406,0.3163058741863665,0.865272319344717,1.0915315489636406,0.0,0.0,0.0,0.5552764579156704,-369.5979230619966,1.0
13,0.33003952434763745,0.8594187968607153,1.0654582156438313,0.33003952434763745,0.8594187968607153,1.0654582156438313,0.0,0.0,0.0,1.2345735102893534,-369.2126306610828,1.0
14,0.2717937022355176,0.8597406715052393,1.0439673708634472,0.2717937022355176,0.8597406715052393,1.0439673708634472,0.0,0.0,0.0,1.62570880179013,-369.1906687921685,1.0
15,0.2834501908776587,0.857135504530062,0.9941784799434,0.2834501908776587,0.857135504530062,0.9941784799434,0.0,0.0,0.0,0.3627780676264075,-370.12947128404403,1.0
16,0.24785428935651643,0.8464436042143116,1.021935196930733,0.24785428935651643,0.8464436042143116,1.021935196930733,0.0,0.0,0.0,3.5228785131277545,-368.87283099845865,1.0
17,0.24785428935651643,0.8464436042143116,1.021935196930733,0.23585233616147652,0.8886255077228123,1.0290085540046328,0.0,0.0,0.0,0.22711032287605126,-368.87283099845865,0.0
18,0.24785428935651643,0.8464436042143116,1.021935196930733,0.284793209276073,0.8087404821536817,1.0016442324791315,0.0,0.0,0.0,0.38569035353795894,-368.87283099845865,0.0
19,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.0,0.0,0.0,0.2606511881859969,-370.77161775660954,1.0
20,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.2013302507176328,0.8990164384829531,1.0560851200285997,0.0,0.0,0.0,0.7358366966554314,-370.77161775660954,0.0
21,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.24331061721315844,0.8835700738665282,0.986056431006781,0.0,0.0,0.0,0.330289228397346,-370.77161775660954,0.0
22,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.23378401795481119,0.9167996296381025,0.9733060220529663,0.0,0.0,0.0,0.012195391966260623,-370.77161775660954,0.0
23,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.245684199621583,0.9163436748136427,0.9701945972126262,0.0,0.0,0.0,0.00994277481340067,-370.77161775660954,0.0
24,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.2697270467436499,0.907372452206138,1.0035291176055547,0.0,0.0,0.0,0.08725727790625416,-370.77161775660954,0.0
25,0.24170750875467242,0.8828744432947053,1.0203096779958896,0.22932163562573482,0.9123718921631518,1.0465763161419008,0.0,0.0,0.0,0.19833079294000758,-370.77161775660954,0.0
26,0.24503578141768312,0.8448002841241072,1.073765295120725,0.24503578141768312,0.8448002841241072,1.073765295120725,0.0,0.0,0.0,5.14790326034931,-368.51048996606664,1.0
27,0.2053762769354222,0.8181339071466026,1.0758435110930273,0.2053762769354222,0.8181339071466026,1.0758435110930273,0.0,0.0,0.0,1.3012544979716052,-367.7374779468429,1.0
28,0.2053762769354222,0.8181339071466026,1.0758435110930273,0.2236794961541504,0.8511801743991616,1.0017281598908925,0.0,0.0,0.0,0.39942596689755266,-367.7374779468429,0.0
29,0.2053762769354222,0.8181339071466026,1.0758435110930273,0.21997519137065116,0.8930393309332446,1.1149464255681585,0.0,0.0,0.0,0.09761555440638126,-367.7374779468429,0.0
30,0.2053762769354222,0.8181339071466026,1.0758435110930273,0.1785542607207267,0.8423091790936039,1.1453058625588826,0.0,0.0,0.0,0.30660297058749414,-367.7374779468429,0.0
31,0.21817077531866783,0.8410455457213118,1.0401914471267526,0.21817077531866783,0.8410455457213118,1.0401914471267526,0.0,0.0,0.0,0.9791051858887221,-368.3702322430107,1.0
32,0.2054301917574127,0.8676810417820767,1.042692674310147,0.2054301917574127,0.8676810417820767,1.042692674310147,0.0,0.0,0.0,0.5698822575094696,-369.48382021292343,1.0
33,0.2054301917574127,0.8676810417820767,1.042692674310147,0.18907578553827675,0.9277030448852149,1.0168274636394816,0.0,0.0,0.0,0.008103514687176832,-369.48382021292343,0.0
34,0.18212074537321862,0.8419703165030763,1.0436905900253433,0.18212074537321862,0.8419703165030763,1.0436905900253433,0.0,0.0,0.0,2.286056519618927,-368.30436121257117,1.0
35,0.2035780793755717,0.8298233393169027,1.012772702948606,0.2035780793755717,0.8298233393169027,1.012772702948606,0.0,0.0,0.0,0.621025456438197,-368.3960702359866,1.0
36,0.2192869222162126,0.812249158080752,0.9930075468198656,0.2192869222162126,0.812249158080752,0.9930075468198656,0.0,0.0,0.0,0.44828995848802367,-368.57998205357273,1.0
37,0.23591375261634248,0.8719993921292118,1.0107789300933825,0.23591375261634248,0.8719993921292118,1.0107789300933825,0.0,0.0,0.0,0.6212187358388367,-370.32693762922895,1.0
38,0.3019429760589728,0.8974247099901405,1.0714158224778663,0.3019429760589728,0.8974247099901405,1.0714158224778663,0.0,0.0,0.0,0.2797908235201927,-371.2534675959448,1.0
39,0.3019429760589728,0.8974247099901405,1.0714158224778663,0.33507709780293227,0.9193506832031841,1.069859885001875,0.0,0.0,0.0,0.13607698049117897,-371.2534675959448,0.0
40,0.2962311386037136,0.8903936779645142,1.0578656934658943,0.2962311386037136,0.8903936779645142,1.0578656934658943,0.0,0.0,0.0,1.6046412019880574,-370.819038068497,1.0
41,0.2962311386037136,0.8903936779645142,1.0578656934658943,0.27943082873018,0.9458898749769247,1.0325981115759038,0.0,0.0,0.0,0.0047815836659011405,-370.819038068497,0.0
42,0.2962311386037136,0.8903936779645142,1.0578656934658943,0.27910792357064745,0.8948809674487866,1.0007697346989366,0.0,0.0,0.0,0.3023132347158405,-370.819038068497,0.0
43,0.2962311386037136,0.8903936779645142,1.0578656934658943,0.2453668934267332,0.9187891166576796,1.0956730228466114,0.0,0.0,0.0,0.1678788893354983,-370.819038068497,0.0
44,0.3272412935106394,0.8660232050173889,1.0312536551383207,0.3272412935106394,0.8660232050173889,1.0312536551383207,0.0,0.0,0.0,1.9094584271620723,-369.74382041953777,1.0
45,0.3121775870274177,0.8780318425951565,1.036347937429255,0.3121775870274177,0.8780318425951565,1.036347937429255,0.0,0.0,0.0,0.745945400890697,-370.28672700931486,1.0
46,0.3121775870274177,0.8780318425951565,1.036347937429255,0.36042178686592957,0.8611590343052212,1.0043705864350196,0.0,0.0,0.0,0.6277874982626819,-370.28672700931486,0.0
47,0.3121775870274177,0.8780318425951565,1.036347937429255,0.4031269621084098,0.9021750077529582,1.06369552988977,0.0,0.0,0.0,0.11532231998274148,-370.28672700931486,0.0
48,0.3121775870274177,0.8780318425951565,1.036347937429255,0.3106172905847374,0.8901775249459865,1.0119693489022548,0.0,0.0,0.0,0.31412966799328834,-370.28672700931486,0.0
49,0.3459197773506523,0.8409548090332032,1.0608455739835092,0.3459197773506523,0.8409548090332032,1.0608455739835092,0.0,0.0,0.0,2.21635251914771,-368.58895644429674,1.0
50,0.39883336860765484,0.8580255389005972,1.069235823714684,0.39883336860765484,0.8580255389005972,1.069235823714684,0.0,0.0,0.0,0.4142115966377429,-369.31465569426075,1.0
51,0.39883336860765484,0.8580255389005972,1.069235823714684,0.4153840409973821,0.8485617250391123,1.0926563563808835,0.0,0.0,0.0,0.7758522179997296,-369.31465569426075,0.0
52,0.39883336860765484,0.8580255389005972,1.069235823714684,0.42688395245306837,0.8669551303012999,1.0973403745391321,0.0,0.0,0.0,0.4415105765692414,-369.31465569426075,0.0
53,0.39883336860765484,0.8580255389005972,1.069235823714684,0.39899030100307625,0.8281125798315889,1.1337935323960557,0.0,0.0,0.0,0.40072233023631154,-369.31465569426075,0.0
54,0.39883336860765484,0.8580255389005972,1.069235823714684,0.43158550854673283,0.8466054132659943,1.1053430242468296,0.0,0.0,0.0,0.5234994511126309,-369.31465569426075,0.0
55,0.42127286925795,0.8244437583529243,1.0256468824092444,0.42127286925795,0.8244437583529243,1.0256468824092444,0.0,0.0,0.0,0.6670181919410128,-368.7421952607627,1.0
