,th0,th1,th2,thp0,thp1,thp2,ng0,ng1,ng2,acceptProb,loglikelihood,acceptflag
4379,-0.0059610909773070014,0.8341737969802618,1.0657445126941987,-0.0059610909773070014,0.8341737969802618,1.0657445126941987,0.0,0.0,0.0,6.456542017612638,-369.5386347042903,1.0
4380,-0.07311936647355788,0.8422983873330433,1.1078975080981563,-0.07311936647355788,0.8422983873330433,1.1078975080981563,0.0,0.0,0.0,0.7072161386812671,-370.3222887227039,1.0
4381,-0.08956744474938395,0.8177615030407889,1.0807021472409213,-0.08956744474938395,0.8177615030407889,1.0807021472409213,0.0,0.0,0.0,1.6093792615921252,-369.2097991887689,1.0
4382,-0.07187237565089961,0.8350221740681536,1.0321099003862244,-0.07187237565089961,0.8350221740681536,1.0321099003862244,0.0,0.0,0.0,1.580115798514951,-369.6244316566875,1.0
4383,0.004157079129616964,0.8243881684186993,0.9703577543374999,0.004157079129616964,0.8243881684186993,0.9703577543374999,0.0,0.0,0.0,0.7176471742712413,-370.87310930456425,1.0
4384,-0.1909639404781585,0.8357716973288896,1.0547954979777112,-0.1909639404781585,0.8357716973288896,1.0547954979777112,0.0,0.0,0.0,2.823302002625354,-369.8170105699924,1.0
4385,-0.1909639404781585,0.8357716973288896,1.0547954979777112,0.16184822159878298,0.8032516718686502,0.8843734518092755,0.0,0.0,0.0,0.0167262102789162,-369.8170105699924,0.0
4386,-0.1909639404781585,0.8357716973288896,1.0547954979777112,0.29849451735165244,0.8303225114265345,1.0407140697230726,0.0,0.0,0.0,0.4065243723175217,-369.8170105699924,0.0
4387,-0.1909639404781585,0.8357716973288896,1.0547954979777112,0.12130367207931907,0.8767078538528281,1.0932694687249298,0.0,0.0,0.0,0.03469284722133583,-369.8170105699924,0.0
4388,-0.1909639404781585,0.8357716973288896,1.0547954979777112,-0.22854377525200975,0.9016982915764364,1.1679534107337908,0.0,0.0,0.0,0.11398247779017959,-369.8170105699924,0.0
4389,-0.37459250001992067,0.861195501104524,1.149110076889643,-0.37459250001992067,0.861195501104524,1.149110076889643,0.0,0.0,0.0,0.17680605488624096,-372.23564928653286,1.0
4390,-0.1413183944528802,0.8556794623352211,1.0996430290867352,-0.1413183944528802,0.8556794623352211,1.0996430290867352,0.0,0.0,0.0,11.007510488189803,-370.8915951844767,1.0
4391,-0.12356012548073633,0.8291459144557843,1.10775208991983,-0.12356012548073633,0.8291459144557843,1.10775208991983,0.0,0.0,0.0,0.8396535972474147,-369.72213234715656,1.0
4392,-0.14473610986303895,0.8187673024995354,1.0101529399327116,-0.14473610986303895,0.8187673024995354,1.0101529399327116,0.0,0.0,0.0,0.8871770632177877,-369.8220735750889,1.0
4393,0.0376621387048488,0.8339445710411141,1.0924159133263494,0.0376621387048488,0.8339445710411141,1.0924159133263494,0.0,0.0,0.0,1.5692647746697965,-369.765347253541,1.0
4394,0.0376621387048488,0.8339445710411141,1.0924159133263494,-0.20883371573459533,0.8426992759520134,1.0760410067763697,0.0,0.0,0.0,0.6451772300427374,-369.765347253541,0.0
4395,0.0376621387048488,0.8339445710411141,1.0924159133263494,-0.0288436286526843,0.8294242808278132,1.091072703611518,0.0,0.0,0.0,0.7315678149842968,-369.765347253541,0.0
4396,-0.24869796953231604,0.8239302712916728,1.0504646902440236,-0.24869796953231604,0.8239302712916728,1.0504646902440236,0.0,0.0,0.0,0.8261345321830674,-369.2959829074698,1.0
4397,-0.24869796953231604,0.8239302712916728,1.0504646902440236,-0.33176895571133713,0.7946461423196152,1.1046393046111607,0.0,0.0,0.0,0.28050622176502155,-369.2959829074698,0.0
4398,-0.32067022618269314,0.8388100822495561,1.0301039131178498,-0.32067022618269314,0.8388100822495561,1.0301039131178498,0.0,0.0,0.0,1.0230028350383193,-370.04021706594915,1.0
4399,-0.20982509443605107,0.8326386582657217,1.1267105959200272,-0.20982509443605107,0.8326386582657217,1.1267105959200272,0.0,0.0,0.0,0.9968692747059289,-370.64978389868213,1.0
4400,-0.055265509454136524,0.8349349081443427,1.096866996869027,-0.055265509454136524,0.8349349081443427,1.096866996869027,0.0,0.0,0.0,2.0603168724037193,-370.1193665559709,1.0
4401,-0.055265509454136524,0.8349349081443427,1.096866996869027,-0.2236451984167031,0.8457282226698534,1.134397977026556,0.0,0.0,0.0,0.29535667025815016,-370.1193665559709,0.0
4402,-0.055265509454136524,0.8349349081443427,1.096866996869027,-0.3853464819506457,0.8363318438874088,1.1125375500767452,0.0,0.0,0.0,0.3513589150109118,-370.1193665559709,0.0
4403,-0.19796205216938212,0.82426073567828,1.0090342155291876,-0.19796205216938212,0.82426073567828,1.0090342155291876,0.0,0.0,0.0,1.1162473144180534,-369.7539254309635,1.0
4404,0.11502536505303612,0.8731286537415911,1.0759630342548967,0.11502536505303612,0.8731286537415911,1.0759630342548967,0.0,0.0,0.0,0.955188663326912,-371.4694816173396,1.0
4405,0.0659743876702007,0.8696468618040156,1.0842719044725928,0.0659743876702007,0.8696468618040156,1.0842719044725928,0.0,0.0,0.0,1.4366622745631494,-371.17435230780274,1.0
4406,0.0767513413859876,0.8532298823650578,1.1391161302218145,0.0767513413859876,0.8532298823650578,1.1391161302218145,0.0,0.0,0.0,0.650178455652101,-371.26394836869906,1.0
4407,0.0767513413859876,0.8532298823650578,1.1391161302218145,0.15897828687400778,0.8762370165557968,1.0887957300412126,0.0,0.0,0.0,0.6840968110158785,-371.26394836869906,0.0
4408,-0.0717357315284759,0.8659677264973059,1.0471617361958714,-0.0717357315284759,0.8659677264973059,1.0471617361958714,0.0,0.0,0.0,2.912766262105615,-371.14872521501775,1.0
4409,0.08263952196577967,0.836209460981566,1.0751530799319937,0.08263952196577967,0.836209460981566,1.0751530799319937,0.0,0.0,0.0,1.592150922589507,-369.9198048890349,1.0
4410,0.0027611641809561025,0.8411990296766565,1.011900455948025,0.0027611641809561025,0.8411990296766565,1.011900455948025,0.0,0.0,0.0,1.0417180588368502,-370.50999724079225,1.0
4411,0.011053090455724281,0.8324862442833897,1.0380740916210422,0.011053090455724281,0.8324862442833897,1.0380740916210422,0.0,0.0,0.0,1.115273996240335,-370.0241205644687,1.0
4412,0.13406280925021516,0.8060588340413449,1.055841493301052,0.13406280925021516,0.8060588340413449,1.055841493301052,0.0,0.0,0.0,0.7539551111463823,-368.8221440928798,1.0
