,th0,th1,th2,thp0,thp1,thp2,ng0,ng1,ng2,acceptProb,loglikelihood,acceptflag
0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-368.16472908375613,1.0
1,0.2,0.8,1.0,0.26515273805054773,0.7574144958634494,0.9746341866558458,0.0,0.0,0.0,0.0009433368725218372,-368.16472908375613,0.0
2,0.2,0.8,1.0,0.25672009533167434,0.7961195025604078,0.9569940722922761,0.0,0.0,0.0,0.0049665713744861395,-368.16472908375613,0.0
3,0.2,0.8,1.0,0.2630080013951557,0.7733448823227435,1.0664783748931084,0.0,0.0,0.0,0.01632457233238517,-368.16472908375613,0.0
4,0.2,0.8,1.0,0.35190001051336683,0.7658298706174981,1.0651548673631686,0.0,0.0,0.0,0.0030895503851612383,-368.16472908375613,0.0
5,0.2,0.8,1.0,0.23065779589867558,0.718606174149754,1.1305251155122522,0.0,0.0,0.0,6.584387831273472e-05,-368.16472908375613,0.0
6,0.2,0.8,1.0,0.1592700617955734,0.8717693516730893,1.077874773046593,0.0,0.0,0.0,0.09402231208201531,-368.16472908375613,0.0
7,0.2,0.8,1.0,0.44553608383637955,0.7383304621324547,0.9187566159666235,0.0,0.0,0.0,1.2633655397965856e-07,-368.16472908375613,0.0
8,0.2,0.8,1.0,0.3626556906612226,0.8082259815840934,0.9617409642853876,0.0,0.0,0.0,0.002577745077993729,-368.16472908375613,0.0
9,0.2,0.8,1.0,0.5103772281648322,0.8004262925196337,1.0576013851293908,0.0,0.0,0.0,0.0018116417169963292,-368.16472908375613,0.0
10,0.2,0.8,1.0,0.2806562682832697,0.87121062593136,1.0093755403883955,0.0,0.0,0.0,0.02280271252205765,-368.16472908375613,0.0
11,0.2,0.8,1.0,0.3521952633455968,0.8309180602804692,0.9101165751248255,0.0,0.0,0.0,0.00010492003584306137,-368.16472908375613,0.0
12,0.2,0.8,1.0,0.23188639695663385,0.8795982640205012,1.046036684541501,0.0,0.0,0.0,0.04130060924423497,-368.16472908375613,0.0
13,0.2,0.8,1.0,0.31126667387993573,0.7614330713201698,0.9877552256357093,0.0,0.0,0.0,0.001190446034591146,-368.16472908375613,0.0
14,0.2,0.8,1.0,-0.27189340180616967,0.7682113572611496,1.0006733180587506,0.0,0.0,0.0,0.014455832766648653,-368.16472908375613,0.0
15,0.2,0.8,1.0,0.2944380193976245,0.7263536970279736,0.9945503443645203,0.0,0.0,0.0,5.4353738966507376e-05,-368.16472908375613,0.0
16,0.2,0.8,1.0,-0.088389286133434,0.8410569416386587,0.9776339960682356,0.0,0.0,0.0,0.08127349619829399,-368.16472908375613,0.0
17,0.2,0.8,1.0,0.10276311130738926,0.8104627074125886,1.0882388155387714,0.0,0.0,0.0,0.20880738187955264,-368.16472908375613,0.0
18,0.2,0.8,1.0,0.49927009264855265,0.7699861859145053,0.9211301872123132,0.0,0.0,0.0,1.4463477542155373e-06,-368.16472908375613,0.0
19,0.2,0.8,1.0,0.15020028727937254,0.7975955788982226,1.0762083695177411,0.0,0.0,0.0,0.13152505657557176,-368.16472908375613,0.0
20,0.2,0.8,1.0,-0.12712666693976316,0.8529180103073614,1.0337668625019847,0.0,0.0,0.0,0.22770967093882635,-368.16472908375613,0.0
