,th0,th1,th2,thp0,thp1,thp2,ng0,ng1,ng2,acceptProb,loglikelihood,acceptflag
0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369.8522231474525,1.0
1,0.2,0.8,1.0,-0.5816472058496072,0.8158942241184074,0.9298179295804854,0.0,0.0,0.0,4.2877850810005974e-05,-369.8522231474525,0.0
2,0.2,0.8,1.0,0.23993066708952118,0.7602554505818644,1.0359993529360916,0.0,0.0,0.0,0.009202709452230758,-369.8522231474525,0.0
3,0.2,0.8,1.0,0.07428123995163319,0.8122440196075633,1.0119793263235077,0.0,0.0,0.0,0.13183789683339747,-369.8522231474525,0.0
4,0.2,0.8,1.0,0.2876934590248629,0.7698297458662584,1.025781176049642,0.0,0.0,0.0,0.006221370624809246,-369.8522231474525,0.0
5,0.2,0.8,1.0,-0.07930271668646433,0.7856956901175235,0.889783812497753,0.0,0.0,0.0,0.00010159496461796617,-369.8522231474525,0.0
6,0.2,0.8,1.0,0.18741000565989616,0.8127002751585629,1.001427767411568,0.0,0.0,0.0,0.07732156616620299,-369.8522231474525,0.0
7,0.2,0.8,1.0,0.37824524976507745,0.7517459744022711,0.9780317236099897,0.0,0.0,0.0,9.878480908133567e-05,-369.8522231474525,0.0
8,0.2,0.8,1.0,0.03759829211162263,0.7126381799276673,1.0015808478602237,0.0,0.0,0.0,0.0001759043203209884,-369.8522231474525,0.0
9,0.2,0.8,1.0,0.12235484567818736,0.814432275306591,0.8820537789703123,0.0,0.0,0.0,3.0976188724586966e-05,-369.8522231474525,0.0
10,0.2,0.8,1.0,0.788240068962266,0.8232926959965551,1.0304426167160827,0.0,0.0,0.0,5.803362167946697e-06,-369.8522231474525,0.0
11,0.2,0.8,1.0,0.38427908463835125,0.7850001887359993,1.0125278286649921,0.0,0.0,0.0,0.0026367020236867057,-369.8522231474525,0.0
12,0.2,0.8,1.0,0.20757964142670968,0.7111710704500114,1.0344132851457457,0.0,0.0,0.0,5.851291061411606e-05,-369.8522231474525,0.0
13,0.2,0.8,1.0,-0.015339807405004902,0.8347742858565427,1.092317264260313,0.0,0.0,0.0,0.25383589431332937,-369.8522231474525,0.0
14,0.2,0.8,1.0,0.289060992850202,0.8037302926366546,1.118148688848821,0.0,0.0,0.0,0.017146902060052642,-369.8522231474525,0.0
15,0.2,0.8,1.0,0.19880352396950135,0.7667644161986318,0.9651011863897789,0.0,0.0,0.0,0.002217478681985835,-369.8522231474525,0.0
16,0.2,0.8,1.0,0.12209257182271246,0.7690291763204415,0.9580810030022077,0.0,0.0,0.0,0.003249526285306877,-369.8522231474525,0.0
17,0.2,0.8,1.0,0.3726696587097398,0.784040589693686,0.9236567672623358,0.0,0.0,0.0,5.476825593026432e-05,-369.8522231474525,0.0
18,0.2,0.8,1.0,0.4164282563882143,0.7949082953807494,1.094281732174459,0.0,0.0,0.0,0.0037895031498709954,-369.8522231474525,0.0
